0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
6406.711000000003,132085.711,290385.711,450059.711,617975.711,772154.711,912942.711,1084291.711,1247742.711,1409820.711,1565717.711,1731572.711,1872359.711,2059161.711,2187587.711,2353442.711,2532345.711,2653903.711,2819415.711,2979775.711,3166920.711,3301870.711,3464635.711,3628429.711,3740373.711,3905884.711,4078607.711,4234504.711,4408256.711,4583383.711,4774305.711,4896206.711,5058627.711,5222765.711,5346040.711,5518076.711,5677063.711,5853907.711,5974778.711,6167074.711,6328121.711,6433540.711
7780.711000000003,136206.711,291759.711,451776.711,619691.711,773528.711,915002.711,1084978.711,1245339.711,1405013.711,1565030.711,1727451.711,1868926.711,2061221.711,2184496.711,2354128.711,2534405.711,2655620.711,2820102.711,2981492.711,3166920.711,3305991.711,3463948.711,3628773.711,3740373.711,3907258.711,4079637.711,4230040.711,4404136.711,4584756.711,4772244.711,4895863.711,5060344.711,5223452.711,5345010.711,5517733.711,5677407.711,5855280.711,5971001.711,6165013.711,6329838.711,6433540.711
8123.711000000003,139296.711,293132.711,455554.711,612824.711,771811.711,919123.711,1081887.711,1244995.711,1404326.711,1568807.711,1728138.711,1871673.711,2062251.711,2181749.711,2355158.711,2532345.711,2652530.711,2822162.711,2977715.711,3165890.711,3306334.711,3462231.711,3626712.711,3739343.711,3907258.711,4084788.711,4228323.711,4401045.711,4584413.711,4773961.711,4896893.711,5061374.711,5221735.711,5345697.711,5519106.711,5678437.711,5857684.711,5976838.711,6164670.711,6329151.711,6435257.711
6750.711000000003,137579.711,294163.711,457957.711,612137.711,771124.711,920153.711,1082231.711,1245339.711,1406043.711,1567434.711,1728481.711,1875450.711,2066715.711,2181406.711,2354472.711,2530285.711,2651843.711,2822162.711,2977372.711,3164173.711,3307708.711,3463261.711,3627399.711,3735565.711,3907945.711,4085818.711,4228666.711,4401389.711,4590250.711,4774648.711,4896550.711,5060688.711,5220018.711,5346040.711,5518076.711,5682214.711,5860088.711,5979242.711,6165013.711,6326747.711,6438004.711
6750.711000000003,136549.711,293476.711,456927.711,614541.711,772154.711,920497.711,1087038.711,1248086.711,1407073.711,1569494.711,1731572.711,1873733.711,2068432.711,2181406.711,2355158.711,2531315.711,2658024.711,2820102.711,2982179.711,3166577.711,3312515.711,3467039.711,3624309.711,3732818.711,3907945.711,4085131.711,4227636.711,4400015.711,4594371.711,4775678.711,4896893.711,5060688.711,5220705.711,5343980.711,5515329.711,5680841.711,5860431.711,5981646.711,6166043.711,6326747.711,6438004.711
9840.711000000003,139639.711,295193.711,454867.711,615571.711,772154.711,919466.711,1087382.711,1249116.711,1409477.711,1569837.711,1733975.711,1867552.711,2066715.711,2184840.711,2354815.711,2532688.711,2662488.711,2819758.711,2985613.711,3164173.711,3311142.711,3469099.711,3622248.711,3737282.711,3907945.711,4083414.711,4229353.711,4401389.711,4589564.711,4777738.711,4900670.711,5063435.711,5220018.711,5341576.711,5515673.711,5680841.711,5857340.711,5983363.711,6167760.711,6326404.711,6437661.711
11900.711000000003,141356.711,297596.711,454867.711,615227.711,771124.711,917750.711,1085665.711,1247399.711,1406043.711,1570867.711,1733288.711,1869269.711,2066715.711,2188617.711,2354472.711,2529255.711,2664892.711,2821818.711,2984926.711,3161083.711,3308395.711,3466008.711,3624309.711,3737282.711,3908631.711,4086505.711,4235534.711,4400702.711,4586473.711,4775678.711,4901014.711,5062061.711,5221392.711,5338486.711,5515673.711,5681184.711,5855624.711,5984049.711,6168104.711,6325031.711,6436287.711
14304.711000000003,134489.711,292789.711,456240.711,614541.711,769407.711,921183.711,1089099.711,1247399.711,1403982.711,1572584.711,1731572.711,1871329.711,2068089.711,2185870.711,2353098.711,2529255.711,2662488.711,2821475.711,2983896.711,3161426.711,3305648.711,3464635.711,3624996.711,3732132.711,3911379.711,4089939.711,4236564.711,4400359.711,4587847.711,4774305.711,4900670.711,5063778.711,5221048.711,5342263.711,5517046.711,5679124.711,5857684.711,5986453.711,6163983.711,6322627.711,6436631.711
13961.711000000003,132428.711,290729.711,455554.711,616258.711,768377.711,922214.711,1090815.711,1245339.711,1403982.711,1570524.711,1732945.711,1873390.711,2065685.711,2183466.711,2349321.711,2533032.711,2660771.711,2819758.711,2984926.711,3162800.711,3304961.711,3466008.711,3624652.711,3729385.711,3910692.711,4089252.711,4234160.711,4399328.711,4587847.711,4776708.711,4903761.711,5063435.711,5225169.711,5342950.711,5516016.711,5678094.711,5856654.711,5988170.711,6163296.711,6320567.711,6438348.711
10183.711000000003,138609.711,290385.711,452120.711,615227.711,766660.711,920497.711,1088412.711,1243622.711,1400892.711,1571898.711,1732258.711,1867895.711,2066715.711,2186556.711,2348977.711,2533032.711,2659397.711,2823192.711,2985613.711,3162800.711,3306678.711,3465665.711,3622935.711,3729385.711,3905198.711,4084788.711,4232100.711,4399672.711,4591281.711,4778082.711,4903761.711,5058627.711,5227229.711,5343293.711,5515673.711,5681871.711,5855280.711,5986453.711,6162953.711,6323657.711,6435944.711
7780.711000000003,143073.711,291759.711,454867.711,613854.711,769751.711,921527.711,1088412.711,1243965.711,1400205.711,1575331.711,1729168.711,1862058.711,2067059.711,2183809.711,2351381.711,2532688.711,2660771.711,2823879.711,2986987.711,3162113.711,3305304.711,3464635.711,3624309.711,3732818.711,3907601.711,4086161.711,4232443.711,4399672.711,4592654.711,4778769.711,4898953.711,5060688.711,5225856.711,5342263.711,5515673.711,5684618.711,5853220.711,5986453.711,6160206.711,6322283.711,6434227.711
7780.711000000003,146164.711,292446.711,456584.711,614541.711,769064.711,922214.711,1090129.711,1246369.711,1404669.711,1576362.711,1727108.711,1861714.711,2065685.711,2182779.711,2351038.711,2529255.711,2665235.711,2821475.711,2986987.711,3160053.711,3303931.711,3463605.711,3623965.711,3735565.711,3909318.711,4090969.711,4233130.711,4401732.711,4591967.711,4779112.711,4898953.711,5060344.711,5223452.711,5341233.711,5515329.711,5684961.711,5850129.711,5987483.711,6161923.711,6323314.711,6430106.711
7780.711000000003,148224.711,292446.711,454867.711,619005.711,765973.711,926334.711,1091502.711,1246025.711,1406043.711,1573271.711,1729511.711,1864805.711,2066028.711,2186900.711,2352755.711,2528911.711,2666608.711,2822162.711,2987330.711,3161083.711,3300497.711,3463605.711,3625682.711,3735565.711,3908631.711,4092342.711,4229353.711,4401045.711,4590594.711,4777738.711,4903761.711,5062405.711,5221048.711,5341233.711,5517389.711,5684274.711,5849099.711,5989887.711,6161236.711,6324687.711,6432167.711
5719.711000000003,147194.711,292789.711,456584.711,620722.711,765287.711,924617.711,1090815.711,1244995.711,1402952.711,1570867.711,1732258.711,1864118.711,2065685.711,2189990.711,2351038.711,2530285.711,2664205.711,2823535.711,2988360.711,3159366.711,3301184.711,3470816.711,3628429.711,3738313.711,3912409.711,4092342.711,4227636.711,4401045.711,4591624.711,4778769.711,4909255.711,5066869.711,5224482.711,5341576.711,5511895.711,5684961.711,5849786.711,5991260.711,6161579.711,6324687.711,6432167.711
6406.711000000003,146164.711,290042.711,456240.711,613511.711,766317.711,924961.711,1088755.711,1242248.711,1399862.711,1571554.711,1732258.711,1862058.711,2067059.711,2189304.711,2349321.711,2527881.711,2665578.711,2825252.711,2990077.711,3157305.711,3303931.711,3471159.711,3626369.711,3737626.711,3915156.711,4093029.711,4237938.711,4399328.711,4592654.711,4778425.711,4910285.711,5067555.711,5226199.711,5339859.711,5509492.711,5686678.711,5846695.711,5989544.711,6161579.711,6324344.711,6429763.711
5376.711000000003,144790.711,286265.711,461048.711,613167.711,768377.711,925647.711,1089442.711,1242248.711,1400549.711,1572584.711,1731572.711,1861371.711,2068089.711,2190677.711,2348977.711,2524791.711,2669012.711,2823879.711,2988360.711,3157305.711,3304274.711,3468412.711,3620875.711,3734879.711,3914126.711,4095776.711,4244118.711,4399328.711,4595058.711,4779799.711,4910628.711,5066869.711,5225169.711,5340203.711,5512582.711,5683588.711,5843605.711,5989887.711,6160549.711,6322627.711,6430793.711
2286.711000000003,142730.711,288325.711,462765.711,621752.711,769407.711,927364.711,1092532.711,1241561.711,1400549.711,1568807.711,1731228.711,1861714.711,2068432.711,2188960.711,2346574.711,2522730.711,2666952.711,2822849.711,2987330.711,3156275.711,3306334.711,3462231.711,3621562.711,3735222.711,3913439.711,4097493.711,4246522.711,4398985.711,4594028.711,4781172.711,4907881.711,5067212.711,5222765.711,5342950.711,5516016.711,5682214.711,5844979.711,5990230.711,6160893.711,6320910.711,6429763.711
-2177.288999999997,146164.711,287295.711,462421.711,623469.711,765630.711,929768.711,1094593.711,1241561.711,1398145.711,1570524.711,1726764.711,1863088.711,2069806.711,2187243.711,2346574.711,2523417.711,2666608.711,2823192.711,2986987.711,3155932.711,3304961.711,3462575.711,3630146.711,3737282.711,3913782.711,4095089.711,4250299.711,4399672.711,4590937.711,4783576.711,4902387.711,5062061.711,5219331.711,5342607.711,5513269.711,5682214.711,5843605.711,5991260.711,6161579.711,6323314.711,6427359.711
-2177.288999999997,147537.711,285578.711,461734.711,623469.711,766317.711,927364.711,1095966.711,1246025.711,1395398.711,1575675.711,1724360.711,1861371.711,2070149.711,2186900.711,2347604.711,2528568.711,2667295.711,2820102.711,2988017.711,3155932.711,3300840.711,3467039.711,3635984.711,3731788.711,3915156.711,4096120.711,4252016.711,4397955.711,4590937.711,4785636.711,4904104.711,5058627.711,5221735.711,5339859.711,5509148.711,5681871.711,5843262.711,5989887.711,6162266.711,6326061.711,6424269.711
-117.28899999999703,144447.711,287638.711,457614.711,624499.711,768720.711,925647.711,1093219.711,1248086.711,1396428.711,1580139.711,1726764.711,1862058.711,2068775.711,2188617.711,2349664.711,2524791.711,2667982.711,2817354.711,2988703.711,3157305.711,3300840.711,3467725.711,3632893.711,3729385.711,3915156.711,4098180.711,4251673.711,4397268.711,4592997.711,4784263.711,4903761.711,5059657.711,5225856.711,5340203.711,5508118.711,5683588.711,5842918.711,5991260.711,6162953.711,6325374.711,6426329.711
912.711000000003,147537.711,287982.711,455210.711,624842.711,769064.711,927364.711,1092876.711,1250833.711,1395741.711,1580139.711,1726421.711,1860341.711,2069462.711,2191020.711,2350694.711,2518266.711,2666608.711,2820788.711,2992137.711,3155932.711,3298780.711,3464978.711,3634267.711,3734879.711,3913095.711,4095433.711,4249613.711,4396238.711,4590250.711,4782546.711,4904104.711,5058627.711,5227229.711,5344667.711,5510522.711,5683588.711,5841888.711,5990917.711,6159862.711,6321940.711,6428389.711
1942.711000000003,148567.711,287638.711,453837.711,624155.711,772498.711,932515.711,1094593.711,1248772.711,1399175.711,1576018.711,1725734.711,1863431.711,2069119.711,2186213.711,2351725.711,2519640.711,2663518.711,2821132.711,2991794.711,3156962.711,3297063.711,3462918.711,3629803.711,3737282.711,3912065.711,4094746.711,4250643.711,4396925.711,4589907.711,4780829.711,4904104.711,5057941.711,5226886.711,5342950.711,5516703.711,5685991.711,5841545.711,5991947.711,6162953.711,6320223.711,6430106.711
-804.288999999997,147881.711,289699.711,453493.711,626216.711,775932.711,933545.711,1092876.711,1248429.711,1402952.711,1573271.711,1728138.711,1866178.711,2070836.711,2185183.711,2349321.711,2521700.711,2663861.711,2819071.711,2991451.711,3159366.711,3297063.711,3461888.711,3634610.711,3737969.711,3911722.711,4096463.711,4248926.711,4394521.711,4587847.711,4778082.711,4902387.711,5056567.711,5220018.711,5337112.711,5518763.711,5689082.711,5841888.711,5995724.711,6166387.711,6318506.711,6430793.711
-2521.288999999997,150971.711,287295.711,455210.711,626216.711,774558.711,931142.711,1092876.711,1253580.711,1401922.711,1572241.711,1729855.711,1864118.711,2072553.711,2186556.711,2350008.711,2522730.711,2665235.711,2816324.711,2993854.711,3157992.711,3297750.711,3462231.711,3636671.711,3744493.711,3909318.711,4097836.711,4248239.711,4396581.711,4587160.711,4779112.711,4902731.711,5055880.711,5217614.711,5333335.711,5519106.711,5687365.711,5843605.711,5998128.711,6166043.711,6319880.711,6431480.711
-1147.288999999997,151315.711,285235.711,453493.711,627246.711,773528.711,929768.711,1090129.711,1255297.711,1398145.711,1571211.711,1727108.711,1863431.711,2071866.711,2183466.711,2351725.711,2524791.711,2669356.711,2817354.711,2986643.711,3154215.711,3298780.711,3461201.711,3632893.711,3747241.711,3904854.711,4099897.711,4247552.711,4401045.711,4588533.711,4779112.711,4903074.711,5053133.711,5217614.711,5334709.711,5519450.711,5686335.711,5845665.711,5995724.711,6161579.711,6322627.711,6430106.711
-3894.288999999997,149598.711,284548.711,450403.711,628276.711,774558.711,927021.711,1089099.711,1254610.711,1396771.711,1572584.711,1726077.711,1864118.711,2072209.711,2181062.711,2354128.711,2525477.711,2672789.711,2816668.711,2986300.711,3154558.711,3301184.711,3461888.711,3631176.711,3744493.711,3907601.711,4098867.711,4247209.711,4398642.711,4586817.711,4779455.711,4903074.711,5051760.711,5218645.711,5336426.711,5519450.711,5683588.711,5845322.711,5996411.711,6160893.711,6323657.711,6430450.711
-5955.288999999997,147537.711,282831.711,454180.711,626559.711,774215.711,926678.711,1090472.711,1254267.711,1399862.711,1572928.711,1727451.711,1864462.711,2070492.711,2183123.711,2356189.711,2525821.711,2670729.711,2815981.711,2988703.711,3157305.711,3302214.711,3461544.711,3630146.711,3741060.711,3911035.711,4098180.711,4247552.711,4397955.711,4586817.711,4777395.711,4899297.711,5051416.711,5216928.711,5338486.711,5519793.711,5681527.711,5843262.711,5994694.711,6159176.711,6324344.711,6433884.711
-2521.288999999997,147194.711,280084.711,453493.711,626903.711,776618.711,928394.711,1094249.711,1253580.711,1404669.711,1568807.711,1728824.711,1860341.711,2066715.711,2181062.711,2356875.711,2528568.711,2668669.711,2812204.711,2987673.711,3157649.711,3300154.711,3458454.711,3631863.711,3741060.711,3909318.711,4098523.711,4249269.711,4397611.711,4586130.711,4777052.711,4899297.711,5054850.711,5216584.711,5340546.711,5520480.711,5682214.711,5841545.711,5994008.711,6161579.711,6325031.711,6434570.711
-3208.288999999997,146507.711,279740.711,453150.711,629993.711,776962.711,931142.711,1097340.711,1256327.711,1400892.711,1567434.711,1728481.711,1855190.711,2066028.711,2179345.711,2357562.711,2527881.711,2666952.711,2809800.711,2984583.711,3155932.711,3294659.711,3458797.711,3631520.711,3741746.711,3907945.711,4097150.711,4248239.711,4398298.711,4584756.711,4777738.711,4899640.711,5053820.711,5218988.711,5341233.711,5519793.711,5683588.711,5839828.711,5991947.711,6164326.711,6326404.711,6432167.711
-3551.288999999997,152345.711,282831.711,450746.711,631367.711,777648.711,928738.711,1098370.711,1258387.711,1395054.711,1568464.711,1722300.711,1856220.711,2067745.711,2179689.711,2360309.711,2527881.711,2666952.711,2810143.711,2986300.711,3154215.711,3296033.711,3458111.711,3631176.711,3742777.711,3906915.711,4095776.711,4246522.711,4401045.711,4584069.711,4773274.711,4897580.711,5052103.711,5219331.711,5339173.711,5522540.711,5686335.711,5838111.711,5992977.711,6161579.711,6327778.711,6429076.711
-1834.288999999997,153031.711,285578.711,450746.711,629993.711,778679.711,924274.711,1099057.711,1259074.711,1399175.711,1568464.711,1724017.711,1853473.711,2065685.711,2182436.711,2356875.711,2527538.711,2668325.711,2810487.711,2986300.711,3152155.711,3298780.711,3456050.711,3631520.711,3741060.711,3905541.711,4097836.711,4246179.711,4402762.711,4584413.711,4771901.711,4897580.711,5047639.711,5220018.711,5338829.711,5522197.711,5685648.711,5837424.711,5992634.711,6159519.711,6329495.711,6430793.711
-3894.288999999997,149254.711,284204.711,450059.711,627246.711,778335.711,922214.711,1097683.711,1257014.711,1406043.711,1567090.711,1732258.711,1853817.711,2064655.711,2179345.711,2355502.711,2521013.711,2666265.711,2813921.711,2982179.711,3152498.711,3297406.711,3457080.711,3631863.711,3742777.711,3905198.711,4104361.711,4246179.711,4403106.711,4584069.711,4771901.711,4898953.711,5042832.711,5220362.711,5342607.711,5521853.711,5683244.711,5838454.711,5990574.711,6157115.711,6327434.711,6438004.711
-4238.288999999997,146851.711,281114.711,445595.711,624842.711,775932.711,924617.711,1094936.711,1255984.711,1407416.711,1565717.711,1731915.711,1856907.711,2063968.711,2178659.711,2357906.711,2522387.711,2664548.711,2813234.711,2980462.711,3151124.711,3294659.711,3456394.711,3630146.711,3745180.711,3905884.711,4102644.711,4248582.711,4404479.711,4584069.711,4772588.711,4899640.711,5047639.711,5220362.711,5343637.711,5519106.711,5681184.711,5838454.711,5988857.711,6152995.711,6319880.711,6440751.711
-2521.288999999997,145820.711,282831.711,446969.711,626216.711,773528.711,925647.711,1094593.711,1257700.711,1406043.711,1562626.711,1731915.711,1862401.711,2065342.711,2177628.711,2360309.711,2530285.711,2661458.711,2813921.711,2980806.711,3152498.711,3295346.711,3454677.711,3629460.711,3743463.711,3906915.711,4101270.711,4253390.711,4404823.711,4585443.711,4770527.711,4899640.711,5049012.711,5217271.711,5340546.711,5520137.711,5678437.711,5833647.711,5988857.711,6154025.711,6325717.711,6440408.711
-1147.288999999997,149254.711,284891.711,447656.711,629993.711,774558.711,921183.711,1096310.711,1259417.711,1408790.711,1564343.711,1732258.711,1863088.711,2064311.711,2176942.711,2356189.711,2532688.711,2660084.711,2815294.711,2980119.711,3152498.711,3300497.711,3455363.711,3629460.711,3743463.711,3907601.711,4099210.711,4254420.711,4406539.711,4581666.711,4769497.711,4900670.711,5048326.711,5216241.711,5339859.711,5522540.711,5678094.711,5831243.711,5990574.711,6151621.711,6331898.711,6438691.711
